FDP Name,Street Name,Section,Latitude,Longitude
TNM_C009_DP002A,LAGUD SEBERANG,KAMPUNG MAKATABAU,5.119455347,115.9777027
TNM_C009_DP003A,LAGUD SEBERANG,KAMPUNG MAKATABAU,5.120659645,115.9805684
TNM_C009_DP003B,LAGUD SEBERANG,KAMPUNG MAKATABAU,5.11731801,115.9795999
TNM_C009_DP004A,PONONTOMON,KAMPUNG MAKAKUMPAI BATU 2,5.111997968,115.9605885
TNM_C009_DP005A,PONONTOMON,KAMPUNG MAKAKUMPAI BATU 2,5.113790551,115.9659058
TNM_C009_DP005B,PONONTOMON,KAMPUNG MAKAKUMPAI BATU 2,5.113785726,115.9642108
TNM_C009_DP006A,PONONTOMON,KAMPUNG ENTABUAN PADANG,5.104292042,115.963224
TNM_C009_DP007A,PONONTOMON,KAMPUNG ENTABUAN,5.099065452,115.9745914
TNM_C009_DP008A,PONONTOMON,KAMPUNG ENTABUAN,5.105243896,115.9763579
TNM_C010_DP0001,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.158452644,115.9946404
TNM_C010_DP0002,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.167747622,115.995459
TNM_C010_DP0003,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.168387456,115.9931453
TNM_C010_DP0004,TENOM LAGUD SEBERANG,PERUMAHAN TAMAN PERTANIAN,5.172628052,115.9858486
TNM_C010_DP0005,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.170500226,115.9880922
TNM_C010_DP0006,TENOM-LAGUD SEBERANG,KAMPUNG PAGUAKON,5.169529076,115.9884381
TNM_C010_DP0007,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.180373782,115.9909278
TNM_C010_DP0008,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.178852668,115.9896821
TNM_C010_DP0009,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.181215584,115.9890613
TNM_C010_DP0010,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.180031885,115.9889619
TNM_C010_DP0011,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.175859439,115.9885254
TNM_C010_DP0012,TENOM-LAGUD SEBERANG,TAMAN PERTANIAN,5.177351378,115.9884831
TNM_C010_DP0013,LAGOUL,KAMPUNG BUNUT,5.155952933,115.9949574
TNM_C010_DP001A,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.158091454,115.9931519
TNM_C010_DP001B,TENOM LAGUD SEBERANG,KAMPUNG MANINING,5.155009867,115.9942127
TNM_C010_DP002A,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.169130948,115.9971551
TNM_C010_DP002B,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,,
TNM_C010_DP003A,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON TENGAH,5.163432204,115.993116
TNM_C010_DP005A,TENOM LAGUD SEBERANG,KAMPUNG PAGUAKON,5.16912883,115.9904591
TNM_C010_DP009A,TENOM LAGUD SEBERANG,KG LAGUD SEBERANG,5.184945853,115.9878736
TNM_C010_DP011A,TENOM LAGUD SEBERANG,KG LAGUD SEBERANG,5.176871167,115.9874376
TNM_C011_DP0001,PAGANSANGON,KAMPUNG PULONG BAWAH,5.223916781,115.9776519
TNM_C011_DP0002,PAGANSANGON,KAMPUNG PULONG BAWAH,5.221517098,115.9789034
TNM_C011_DP0003,PAGANSANGON,KAMPUNG PULONG BAWAH,5.220832443,115.9770632
TNM_C011_DP0004,PAGANSANGON,KAMPUNG PULONG BAWAH,5.219270088,115.9786859
TNM_C011_DP0005,PAGANSANGON,KAMPUNG PULONG BAWAH,5.21957958,115.9798438
TNM_C011_DP0006,ESTATE PULONG ATAS,KAMPUNG MAKANITON,5.209046998,115.9593263
TNM_C011_DP0007,ESTATE PULONG ATAS,KAMPUNG MAKANITON,5.209018313,115.9621668
TNM_C011_DP0008,ESTATE PULONG ATAS,KAMPUNG MAKANITON,5.2076053,115.9617309
TNM_C011_DP0009,ESTATE PULONG ATAS,SIME DARBY QUARTERS,5.213878322,115.9777049
TNM_C011_DP0010,TENOM KENINGAU,KAMPUNG LIUH,5.205713206,115.9793336
TNM_C011_DP0011,NAPINGGING,KAMPUNG NAPINGGING,5.21750787,115.9746784
TNM_C011_DP0012,NAPINGGING,KAMPUNG NAPINGGING,5.217951238,115.9759818
TNM_C011_DP0013,KENINGAU-TENOM,KAMPUNG PULONG,5.221199,115.9745716
TNM_C011_DP0014,KENINGAU-TENOM,KAMPUNG PULONG,5.211048249,115.967193
TNM_C011_DP0015,KENINGAU-TENOM,KAMPUNG PULONG,5.213075624,115.9777832
TNM_C011_DP0016,KENINGAU-TENOM,,5.215939903,115.9820781
TNM_C011_DP0017,TENOM,KAMPUNG MAKANITON,5.211194243,115.9650327
TNM_C011_DP001A,PAGANSANGON,KAMPUNG PULONG BAWAH,5.224434848,115.9787877
TNM_C011_DP003A,PAGANSANGON,KAMPUNG PULONG BAWAH,,
TNM_C011_DP003B,PAGANSANGON,KAMPUNG PULONG BAWAH,,
TNM_C011_DP004A,PAGANSANGON,KAMPUNG PULONG BAWAH,,
TNM_C011_DP004B,PAGANSANGON,KAMPUNG PULONG BAWAH,,
TNM_C011_DP004C,PAGANSANGON,KAMPUNG PULONG BAWAH,,
TNM_C011_DP005A,PAGANSANGON,KAMPUNG PULONG BAWAH,5.217225901,115.9831892
TNM_C011_DP006A,ESTATE PULONG ATAS,KAMPUNG MAKANITON,5.208244489,115.9597093
TNM_C011_DP007A,ESTATE PULONG ATAS,KAMPUNG MAKANITON,,
TNM_C011_DP008A,ESTATE PULONG ATAS,KAMPUNG MAKANITON,5.208182159,115.9612221
TNM_C011_DP009A,ESTATE PULONG ATAS,SIME DARBY QUARTERS,5.214114398,115.9752216
TNM_C011_DP009B,ESTATE PULONG ATAS,SIME DARBY QUARTERS,5.212791263,115.9744175
TNM_C011_DP010A,TENOM KENINGAU,KAMPUNG LIUH,5.204027926,115.9788174
TNM_C011_DP013A,KENINGAU-TENOM,KAMPUNG KALANG,5.222355,115.9715898
TNM_C011_DP014A,TENOM,KAMPUNH MAKANITON,5.212077789,115.9659453
TNM_C012_DP0001,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.26279371,115.9961111
TNM_C012_DP0002,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.260161403,115.9975323
TNM_C012_DP0003,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.258458738,116.0002978
TNM_C012_DP0004,SAWANG,KAMPUNG SAWANG MELALAP,5.255313907,115.9976283
TNM_C012_DP0005,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.259894994,115.9953381
TNM_C012_DP0006,TENOM KENINGAU,MELALAP,5.24845475,116.0036123
TNM_C012_DP0007,JAWA SUMBILING,KAMPUNG LANGSAT MELALAP,5.248231895,115.9925952
TNM_C012_DP0008,JAWA SUMBILING,MELALAP,5.244196839,115.996005
TNM_C012_DP0009,KASIAI,KAMPUNG KASIAI,5.243951608,115.9950097
TNM_C012_DP0010,JAWA SUMBILING,MELALAP,5.243371042,115.9967162
TNM_C012_DP0011,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.261248,115.996999
TNM_C012_DP0012,JAWA SUMBILING,KENINGAU,5.260227255,115.9951115
TNM_C012_DP001A,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.264422719,115.9948907
TNM_C012_DP002A,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.261549256,115.9969825
TNM_C012_DP003A,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.259166064,115.9989102
TNM_C012_DP004A,SAWANG,KAMPUNG SAWANG,5.252204563,115.9992269
TNM_C012_DP005A,JAWA SUMBILING,KAMPUNG JAWA SUMBILING,5.258833446,115.9958994
TNM_C012_DP006A,TENOM KENINGAU,KAMPUNG TEPOH,5.254647065,116.0069258
TNM_C012_DP006B,TENOM KENINGAU,KAMPUNG TEPOH,5.259658441,116.0063135
TNM_C012_DP006C,TENOM KENINGAU,TANER R & D PALM OIL MILL SDN BHD,,
TNM_C012_DP007A,JAWA SUMBILING,KAMPUNG LANGSAT,5.249488237,115.9916732
TNM_C012_DP008A,JAWA SUMBILING,MELALAP,5.246063977,115.9947832
TNM_C012_DP009A,KASIAI,KAMPUNG KASIAI,5.242693684,115.9918884
TNM_C012_DP010A,JAWA SUMBILING,MELALAP,5.242760611,115.9976677
TNM_C013_DP0001,PANGALAT,KAMPUNG PANGALAT,5.286727494,115.9979018
TNM_C013_DP0002,PANGALAT,KAMPUNG PANGALAT,5.281917518,116.0027441
TNM_C013_DP0003,PAMILAAN,KAMPUNG PAMILAAN,5.295837321,116.01666
TNM_C013_DP0004,PAMILAAN,KAMPUNG PAMILAAN,5.294009709,116.0163329
TNM_C013_DP0005,PAMILAAN,KAMPUNG PAMILAAN,5.293146506,116.0163317
TNM_C013_DP0006,TENOM - KENINGAU,KAMPUNG SENAGANG,5.290939213,116.0364075
TNM_C013_DP0007,TENOM - KENINGAU,KAMPUNG SENAGANG,5.291431455,116.0361991
TNM_C013_DP0008,TENOM - KENINGAU,KAMPUNG SENAGANG,5.28990168,116.0326776
TNM_C013_DP0009,PANGALAT,KAMPUNG PANGALAT,5.287771873,115.9977784
TNM_C013_DP001A,PANGALAT,KAMPUNG PENGALAT,5.288087995,115.9974958
TNM_C013_DP002A,PANGALAT,KAMPUNG PANGALAT,5.284182319,116.0012418
TNM_C013_DP002B,PANGALAT,KAMPUNG PANGALAT,5.284829031,115.9994155
TNM_C013_DP003A,PAMILAAN,KAMPUNG PAMILAAN,5.304534552,116.0166699
TNM_C013_DP004A,TENOM - KENINGAU,KAMPUNG PAMILAAN,5.291681716,116.0116278
TNM_C013_DP005A,TENOM - KENINGAU,KAMPUNG PAMILAAN JALAN LAMA,5.291021599,116.0200062
TNM_C013_DP006A,TENOM - KENINGAU,KAMPUNG SENAGANG,5.290585338,116.0352009
TNM_C013_DP007A,TENOM - KENINGAU,KAMPUNG SENAGANG,5.292087222,116.0351385
TNM_C013_DP008A,TENOM - KENINGAU,KAMPUNG SENAGANG,5.288716446,116.0335931
TNM_C014_DP0001,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.084227949,115.934052
TNM_C014_DP0002,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.084389565,115.9382532
TNM_C014_DP0003,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.085085183,115.9434528
TNM_C014_DP0004,TENOM KEMABONG,KAMPUNG SAPONG,5.076395584,115.9483638
TNM_C014_DP0005,TENOM KEMABONG,SIME DARBY SAPONG,5.065473706,115.9505951
TNM_C014_DP0006,TENOM KEMABONG,KAMPUNG PANTONGAN,5.060280383,115.9585361
TNM_C014_DP0007,TENOM KEMABONG,KAMPUNG PANTONGAN,5.061500772,115.9581398
TNM_C014_DP0008,TENOM KEMABONG,PERUMAHAN SIME DARBY SAPONG,5.056106255,115.9431646
TNM_C014_DP0009,TENOM KEMABONG,PERUMAHAN SIME DARBY SAPONG,5.056401515,115.9451947
TNM_C014_DP0010,TENOM KEMABONG,KAMPUNG SAPONG,5.058898887,115.9497165
TNM_C014_DP0011,TENOM KEMABONG,KAMPUNG SAPONG,5.063565802,115.9504854
TNM_C014_DP0012,TENOM KEMABONG,SIME DARBY SAPONG,5.064874481,115.9478072
TNM_C014_DP0013,TENOM KEMABONG,SIME DARBY SAPONG,5.064593866,115.9498185
TNM_C014_DP001A,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.083755584,115.9330143
TNM_C014_DP002A,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.084328539,115.9366484
TNM_C014_DP003A,ANGAN ANGAN,KAMPUNG ANGAN ANGAN,5.087483479,115.9443053
TNM_C014_DP004A,TENOM KEMABONG,KAMPUNG SAPONG,5.086866577,115.9469974
TNM_C014_DP004B,TENOM KEMABONG,KAMPUNG SAPONG,5.083240349,115.9477996
TNM_C014_DP005A,TENOM KEMABONG,KAMPUNG SAPONG,5.064721477,115.9497922
TNM_C014_DP005B,TENOM KEMABONG,KAMPUNG SAPONG,5.069645793,115.9497769
TNM_C014_DP006A,TENOM KEMABONG,KAMPUNG PANTONGAN,5.05909989,115.9589062
TNM_C014_DP007A,TENOM KEMABONG,KAMPUNG PANTONGAN,5.063211776,115.9575773
TNM_C014_DP008A,TENOM KEMABONG,PERUMAHAN SIME DARBY SAPONG,5.056492917,115.9412973
TNM_C014_DP009A,TENOM KEMABONG,PERUMAHAN SIME DARBY SAPONG,5.05633503,115.9441343
TNM_C014_DP010A,TENOM KEMABONG,KAMPUNG SAPONG,,
TNM_C014_DP011A,TENOM KEMABONG,KAMPUNG SAPONG,5.061574745,115.9507225
TNM_C014_DP013A,TENOM KEMABONG,KAMPUNG SAPONG,,
TNM_C014_DP013B,TENOM KEMABONG,KAMPUNG SAPONG,,
TNM_C014_DP013C,TENOM KEMABONG,SAPONG PLANTERS VILLAS,,
TNM_C015_DP0001,TENOM KEMABONG,KAMPUNG SUNGAI API,5.018072117,115.9086228
TNM_C015_DP0002,TENOM KEMABONG,KAMPUNG SUNGAI API,5.015699821,115.9120115
TNM_C015_DP0003,ULU PAAL,KAMPUNG PAAL,5.00597988,115.9128824
TNM_C015_DP0004,TENOM KEMABONG,KAMPUNG PAAL,5.008031249,115.9211677
TNM_C015_DP0005,TENOM KEMABONG,KAMPUNG PAAL,5.005843579,115.9221081
TNM_C015_DP0006,TENOM-KEMABONG,KAMPUNG PAAL,4.999378656,115.9348393
TNM_C015_DP001A,TENOM KEMABONG,KAMPUNG SUNGAI API,5.019374494,115.9059329
TNM_C015_DP002A,TENOM KEMABONG,KAMPUNG SUNGAI API,5.016262396,115.9139451
TNM_C015_DP003A,ULU PAAL,KAMPUNG PAAL,5.006134113,115.8989003
TNM_C015_DP003B,ULU PAAL,KAMPUNG PAAL,5.006245195,115.9011131
TNM_C015_DP003C,ULU PAAL,KAMPUNG PAAL,5.006488151,115.9028907
TNM_C015_DP004A,ULU PAAL,KAMPUNG PAAL,4.998471752,115.8977182
TNM_C015_DP004B,ULU PAAL,PADAS FARMSTAY TENOM,5.009847241,115.9201079
TNM_C015_DP005A,TENOM SIPITANG,KAMPUNG PAAL,5.003209577,115.9150402
TNM_C015_DP005B,TENOM SIPITANG,KAMPUNG PAAL,5.003471409,115.920033
TNM_C015_DP005C,TENOM-KEMABONG,KAMPUNG PANTAI,5.001777442,115.9252421
TNM_C015_DP006A,TENOM-KEMABONG,KAMPUNG PANTAI,5.000441225,115.9315126
TNM_C016M_DP0001,TENOM-KENINGAU,TENOM,5.192617173,115.9756559
TNM_C016M_DP0002,TENOM-KENINGAU,KAMPUNG LAGUD,5.196096825,115.9772241
TNM_C016M_DP0003,KG MELALO,KAMPUNG TUAN,5.188688072,115.9729703
TNM_C016M_DP0004,BATU APAR,KAMPUNG LAGUD,5.193673983,115.9733512
TNM_C016M_DP0005,TENOM KENINGAU,KAMPUNG TUAN,5.182786,115.974472
TNM_C016M_DP0006,TENOM KENINGAU,KAMPUNG TUAN,5.176058,115.969238
TNM_C016M_DP0007,TENOM KENINGAU,KAMPUNG LAGUD,5.198706,115.976667
TNM_C016M_DP002A,TENOM-KENINGAU,KAMPUNG LAGUD,5.199211255,115.9775912
TNM_C016M_DP002B,TENOM-KENINGAU,KAMPUNG LAGUD,5.197303465,115.9728016
TNM_C016M_DP003A,TENOM-KENINGAU,KAMPUNG TUAN,5.190985699,115.9658283
TNM_C016M_DP003B,TENOM-KENINGAU,KAMPUNG TUAN,5.189723332,115.9693834
TNM_C016M_DP003C,TENOM-KENINGAU,KAMPUNG TUAN,5.189441728,115.9709296
TNM_C016M_DP004A,TENOM-KENINGAU,KAMPUNG LAGUD,5.193062937,115.9710962
TNM_C016M_DP004B,TENOM-KENINGAU,KAMPUNG LAGUD,5.192833318,115.9763302
TNM_C016M_DP005A,TENOM-KENINGAU,KAMPUNG TUAN,5.180976,115.97582
TNM_C016M_DP006A,TENOM-KENINGAU,KAMPUNG TUAN,5.177018,115.969693
TNM_C017M_DP0001,LAGUD SEBERANG,LAGUD SEBERANG,5.128626283,115.9913165
TNM_C017M_DP0002,LAGUD SEBERANG,LAGUD SEBERANG,5.125941442,115.9934469
TNM_C017M_DP001A,LAGUD SEBERANG,LAGUD SEBERANG,5.130210229,115.991245
TNM_C017M_DP002A,LAGUD SEBERANG,LAGUD SEBERANG,5.122435329,115.9944283
TNM_C017M_DP002B,LAGUD SEBERANG,LAGUD SEBERANG,5.125270212,115.9945018
TNM_C018M_DP0001,TENOM KEMABONG,KEMABONG,4.965569908,115.9189677
TNM_C018M_DP0002,TENOM KEMABONG,KEMABONG,4.963932353,115.9201054
TNM_C018M_DP001A,TENOM KEMABONG,KEMABONG,4.969842729,115.9157867
TNM_C018M_DP002A,TENOM KEMABONG,KEMABONG,4.961852208,115.9221497
TNM_C019M_DP0001,TENOM-KENINGAU,KG JAWA ULOI,5.145999304,115.9559734
TNM_C019M_DP0002,TENOM-KENINGAU,JABATAN PERTANIAN DAERAH TENOM,5.142434007,115.95513
TNM_C019M_DP0003,ULLOI MAKAKAGAS,KG MAKAKAGAS,5.139904526,115.9597662
TNM_C019M_DP0004,SIMPANG TIGA JALAN RADIO SABAH,KG ULLOI,5.131182383,115.9487294
TNM_C019M_DP0005,TENOM-KENINGAU,KG ULLOI,5.13271853,115.9495587
TNM_C019M_DP0006,TENOM-KENINGAU,KG ULLOI,5.136996749,115.9516206
TNM_C019M_DP0007,TENOM-KENINGAU,KG ULOI BAWAH,5.137417328,115.9542279
TNM_C019M_DP0008,TENOM - KENINGAU,KAMPUNG ULLOI,5.137637271,115.9602674
TNM_C019M_DP0009,TENOM - KENINGAU,KAMPUNG ULLOI,5.141732803,115.9530809
TNM_C019M_DP0010,TENOM - KENINGAU,KAMPUNG ULLOI,5.140344274,115.954013
TNM_C019M_DP001A,TENOM-KENINGAU,KG JAWA ULOI,5.145583891,115.956335
TNM_C019M_DP002A,TENOM-KENINGAU,KG JAWA ULOI,5.143076956,115.9557451
TNM_C019M_DP002B,TENOM-KENINGAU,KG JAWA ULOI,5.14091591,115.9551025
TNM_C019M_DP003A,KG MAKAKAGAS,KG MAKAKAGAS,5.140713904,115.9608382
TNM_C019M_DP004A,TENOM-KENINGAU,KG ULLOI,5.131644093,115.9489448
TNM_C019M_DP004B,TENOM-KENINGAU,KG ULLOI,5.12864978,115.9537223
TNM_C019M_DP005A,TENOM-KENINGAU,KG ULLOI,5.133645858,115.9493122
TNM_C019M_DP006A,TENOM-KENINGAU,KG ULLOI,5.135757669,115.9501845
TNM_C019M_DP006B,ULU ULLOI,KG ULLOI,5.139697341,115.9527689
TNM_C019M_DP007A,KG ULLOI BAWAH,KG ULLOI BAWAH,5.13597195,115.9550638
TNM_C020M_DP0001,TENOM - KEMABONG,PEKAN KEMABONG,4.920195068,115.9228639
TNM_C020M_DP0002,SK KEMABONG,PEKAN KEMABONG,4.91196377,115.9245607
TNM_C020M_DP0003,PEKAN KEMABONG,PEKAN KEMABONG,4.913256726,115.9197247
TNM_C020M_DP0004,PEKAN KEMABONG,PEKAN KEMABONG,4.91224034,115.9186391
TNM_C020M_DP0005,PEKAN KEMABONG,PEKAN KEMABONG,4.91352302,115.9160934
TNM_C020M_DP0006,PEKAN KEMABONG,PEKAN KEMABONG,4.913561455,115.9163825
TNM_C020M_DP0007,SERI ONTOROS 2,PEKAN KEMABONG,4.915757736,115.9159589
TNM_C020M_DP0008,SERI ONTOROS 2,PEKAN KEMABONG,4.915132979,115.9156136
TNM_C020M_DP0009,SERI ONTOROS 1,PEKAN KEMABONG,4.916039783,115.9150747
TNM_C020M_DP0010,SERI ONTOROS 1,PEKAN KEMABONG,4.915289261,115.9146334
TNM_C020M_DP0011,SERI ONTOROS 1,PEKAN KEMABONG,4.914530212,115.915054
TNM_C020M_DP0012,PEKAN KEMABONG,PEKAN KEMABONG,4.914438588,115.9156851
TNM_C020M_DP0013,TELEKOSANG,PEKAN KEMABONG,4.874202398,115.9250096
TNM_C020M_DP0014,TENOM-KEMABONG,KAMPUNG PADANG BERAMPAH,4.911516073,115.919761
TNM_C020M_DP002A,SK KEMABONG,PEKAN KEMABONG,,
TNM_C020M_DP005A,PEKAN KEMABONG,PEKAN KEMABONG,,
TNM_C020M_DP006A,PEKAN KEMABONG,PEKAN KEMABONG,,
TNM_C020M_DP007A,SERI ONTOROS 5,PEKAN KEMABONG,,
TNM_C020M_DP008A,SERI ONTOROS 3,PEKAN KEMABONG,,
TNM_C020M_DP011A,SERI ONTOROS 1,PEKAN KEMABONG,,
TNM_C020M_DP012A,PEKAN KEMABONG,PEKAN KEMABONG,,
TNM_C021M_DP0001,BANGKULIN,KAMPUNG BANGKULIN,4.875876527,115.9037905
TNM_C021M_DP001A,BANGKULIN,KAMPUNG BANGKULIN,,
TNM_C021M_DP001B,BANGKULIN,KAMPUNG BANGKULIN,,
TNM_C022M_DP0001,JALAN BARU JUMPA,KAMPUNG BARU JUMPA,4.94173031,115.8801268
TNM_C022M_DP0002,JALAN BARU JUMPA,KAMPUNG BARU JUMPA,4.942121741,115.8825833
TNM_C022M_DP0003,JALAN BARU JUMPA,KAMPUNG BARU JUMPA,4.941342452,115.8968534
TNM_C022M_DP0004,JALAN BARU JUMPA,KAMPUNG BARU JUMPA,4.942629245,115.9033049
TNM_C022M_DP0005,JALAN BARU JUMPA,KAMPUNG BARU JUMPA,4.942273213,115.9051143
TNM_C022M_DP0006,BARU JUMPA,KEMABONG,4.941941515,115.8822323
TNM_C022M_DP003A,BARU JUMPA,KAMPUNG BARU JUMPA,,
TNM_C022M_DP005A,BARU JUMPA,KAMPUNG BARU JUMPA,,
TNM_C022M_DP006A,BARU JUMPA,KEMABONG,4.941742839,115.8797722
TNM_C023M_DP0001,KUALA TOMANI,KAMPUNG KUALA TOMANI,,
TNM_C023M_DP0002,KUALA TOMANI,KAMPUNG KUALA TOMANI,,
TNM_C023M_DP0003,SK KUALA TOMANI,KAMPUNG KUALA TOMANI,,
TNM_C023M_DP0004,PPK KUALA TOMANI,KAMPUNG KUALA TOMANI,,
TNM_C023M_DP0005,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.880969817,115.9090361
TNM_C023M_DP0006,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.861988927,115.8967811
TNM_C023M_DP0007,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.857233249,115.8928357
TNM_C023M_DP0008,TENOM-KEMABONG,KAMPUNG MUHIBBAH RAYA,4.845443407,115.8838624
TNM_C023M_DP004A,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.85056238,115.8888874
TNM_C023M_DP005A,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.882501433,115.9085965
TNM_C023M_DP006A,TENOM-KEMABONG,KAMPUNG MUHIBBAH RAYA,4.862164897,115.8969022
TNM_C023M_DP007A,TENOM-KEMABONG,KAMPUNG KALIBATANG LAMA,4.853089705,115.8900087
TNM_C024M_DP0001,KAMPUNG BAKUKU,KAMPUNG BAKUKU ULU TOMANI,,
TNM_C024M_DP0002,KAMPUNG BAKUKU,KAMPUNG BAKUKU ULU TOMANI,,
TNM_C024M_DP0003,KAMPUNG BAKUKU,KAMPUNG BAKUKU ULU TOMANI,,
TNM_C024M_DP0004,KAMPUNG BAKUKU,KAMPUNG BAKUKU ULU TOMANI,,
TNM_C024M_DP0005,KAMPUNG BAKUKU,KAMPUNG BAKUKU ULU TOMANI,,
TNM_C025M_DP0001,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.085146358,115.9327465
TNM_C025M_DP0002,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.084281244,115.9365879
TNM_C025M_DP0003,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.088509247,115.9462648
TNM_C025M_DP0004,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.089517975,115.9493234
TNM_C025M_DP0005,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.092024545,115.9467335
TNM_C025M_DP0006,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.090125649,115.9332175
TNM_C025M_DP0007,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.089610108,115.9354232
TNM_C025M_DP0008,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.0913244,115.9427907
TNM_C025M_DP0009,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.093028186,115.9454358
TNM_C025M_DP0010,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.102649921,115.9368708
TNM_C025M_DP0011,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.103228454,115.9374047
TNM_C025M_DP0012,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.107120155,115.9421116
TNM_C025M_DP0013,KAMPUNG CHINTA MATA,KAMPUNG CHINTA MATA,5.100657401,115.9444696
TNM_C026M_DP0001,LAGOUL,KAMPUNG BUNUT,5.124605321,115.9786062
TNM_C026M_DP0002,LAGOUL,KAMPUNG BUNUT,5.12528516,115.9723781
TNM_C026M_DP0003,LAGOUL,KAMPUNG BUNUT,5.124013063,115.9759913
TNM_C026M_DP0004,LAGOUL,KAMPUNG BUNUT,5.123244506,115.9789565
TNM_C026M_DP0005,LAGOUL,KAMPUNG BUNUT,5.119732932,115.9783244
TNM_C026M_DP0006,LAGOUL,KAMPUNG BUNUT,5.116074548,115.9663759
TNM_C026M_DP0007,LAGOUL,KAMPUNG BUNUT,5.114171008,115.971573
TNM_C026M_DP0008,LAGOUL,KAMPUNG BUNUT,5.118444934,115.9757195
TNM_C026M_DP0009,LAGOUL,KAMPUNG BUNUT,5.118343543,115.9807402
TNM_C026M_DP0010,LAGOUL,KAMPUNG BUNUT,5.117286698,115.9795678
TNM_C026M_DP0011,MANDALOM-PAAL,KAMPUNG BUNUT,5.101828218,115.9754107
TNM_C026M_DP0012,MANDALOM-PAAL,KAMPUNG BUNUT,5.076128523,115.9841365
TNM_C026M_DP0013,MANDALOM-PAAL,KAMPUNG BUNUT,5.079679306,115.9795473
TNM_C026M_DP0014,MANDALOM-PAAL,KAMPUNG BUNUT,5.081118531,115.9802359
TNM_C026M_DP003A,LAGOUL,KAMPUNG BUNUT,5.122539916,115.9738091
TNM_C026M_DP004A,LAGOUL,KAMPUNG BUNUT,5.123462628,115.9802508
TNM_C026M_DP005A,LAGOUL,KAMPUNG BUNUT,5.120710855,115.9767754
TNM_C026M_DP006A,LAGOUL,KAMPUNG BUNUT,5.118574151,115.9668638
TNM_C026M_DP006B,LAGOUL,KAMPUNG BUNUT,5.117183052,115.9685091
TNM_C026M_DP007A,LAGOUL,KAMPUNG BUNUT,5.112591806,115.9749253
TNM_C026M_DP008A,LAGOUL,KAMPUNG BUNUT,5.118774594,115.9731915
TNM_C026M_DP009A,LAGOUL,KAMPUNG BUNUT,5.120946351,115.9807229
TNM_C026M_DP009B,LAGOUL,KAMPUNG BUNUT,5.119629819,115.9806751
TNM_C026M_DP010A,LAGOUL,KAMPUNG BUNUT,5.11593081,115.9808555
TNM_C026M_DP011A,LAGOUL,KAMPUNG BUNUT,5.110594903,115.9779055
TNM_C026M_DP012A,LAGOUL,KAMPUNG BUNUT,5.077688005,115.987748
TNM_C026M_DP012B,LAGOUL,KAMPUNG BUNUT,5.077333768,115.9857926
TNM_C026M_DP013A,LAGOUL,KAMPUNG BUNUT,5.07867266,115.9809846
TNM_C026M_DP014A,LAGOUL,KAMPUNG BUNUT,5.081137585,115.9825703
